job_position_name,predicted_score
Executive - VAT,0.6833656147773964
Senior iOS Engineer,0.6833591942696416
"Full Stack Developer (Python,React js)",0.6833545001509317
"Full Stack Developer (Python,React js)",0.6833451374891445
"Full Stack Developer (Python,React js)",0.6833319795206576
"Full Stack Developer (Python,React js)",0.683323007931618
"Full Stack Developer (Python,React js)",0.683319007583304
Management Trainee - Mechanical,0.6833093659255784
"Full Stack Developer (Python,React js)",0.6833060057723378
"Full Stack Developer (Python,React js)",0.6833025254964624
"Full Stack Developer (Python,React js)",0.6832828673014382
"Full Stack Developer (Python,React js)",0.6832541112334661
"Full Stack Developer (Python,React js)",0.6832379224511853
AI Engineer,0.6832289023540202
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.6832258496258434
"Full Stack Developer (Python,React js)",0.6832236727379446
"Full Stack Developer (Python,React js)",0.6831939525670185
"Full Stack Developer (Python,React js)",0.6831909665636436
"Full Stack Developer (Python,React js)",0.6831791189604394
"Full Stack Developer (Python,React js)",0.6831627889574441
"Full Stack Developer (Python,React js)",0.6831616333917906
"Full Stack Developer (Python,React js)",0.683158037695139
"Full Stack Developer (Python,React js)",0.6831531221279644
Data Science Engineer,0.6831481580762058
"Full Stack Developer (Python,React js)",0.6831451553786235
Civil Engineer,0.6831417234289234
"Full Stack Developer (Python,React js)",0.6831396083919085
"Full Stack Developer (Python,React js)",0.6831294880266727
Database Administrator (DBA),0.6831255538467642
"Full Stack Developer (Python,React js)",0.6831191218830784
Management Trainee - Mechanical,0.6831145730265255
"Manager- Human Resource Management (HRM)
",0.6831061522797074
"Full Stack Developer (Python,React js)",0.683105419400106
Site Engineer,0.6831049858374507
"Full Stack Developer (Python,React js)",0.6831010171159126
Management Trainee - Mechanical,0.6831003596362375
"Full Stack Developer (Python,React js)",0.683090406551851
"Full Stack Developer (Python,React js)",0.683084630081475
HR Officer,0.6830818401445871
Site Engineer,0.6830678786141104
"Full Stack Developer (Python,React js)",0.6830609158645857
"Full Stack Developer (Python,React js)",0.6830539797548818
"Full Stack Developer (Python,React js)",0.6830528445576006
"Full Stack Developer (Python,React js)",0.6830308385681991
"Full Stack Developer (Python,React js)",0.6830160918666751
"Full Stack Developer (Python,React js)",0.6829936241941689
Data Science Engineer,0.6829411189763571
"Full Stack Developer (Python,React js)",0.6829319867838943
AI Engineer,0.6829288231506279
"Full Stack Developer (Python,React js)",0.6828992860411592
"Full Stack Developer (Python,React js)",0.6828968717100994
"Full Stack Developer (Python,React js)",0.6828819063880464
"Full Stack Developer (Python,React js)",0.6828124380175794
"Full Stack Developer (Python,React js)",0.6828009882765802
"Full Stack Developer (Python,React js)",0.6827908163114682
"Full Stack Developer (Python,React js)",0.6827664964749768
HR Officer,0.6827612946950625
"Full Stack Developer (Python,React js)",0.6827602243742088
Data Engineer,0.6827273385394658
Asst. Manager/ Manger (Administrative),0.682725826629505
Civil Engineer,0.6827056347720434
Data Science Engineer,0.6826929833709949
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.6826646148417603
"Full Stack Developer (Python,React js)",0.6826566960116307
"Full Stack Developer (Python,React js)",0.6825949010859439
"Full Stack Developer (Python,React js)",0.6825892468258015
"Full Stack Developer (Python,React js)",0.6825869682838901
Site Engineer,0.6825853174426337
"Full Stack Developer (Python,React js)",0.6825811850240567
Marketing Officer,0.6825746627446628
"Full Stack Developer (Python,React js)",0.6825712357531482
HR Officer,0.6825624319486764
"Full Stack Developer (Python,React js)",0.682561517323792
Executive/ Sr. Executive -IT,0.6825599326644294
Project Coordinator (Civil),0.6825524475618503
AI Engineer,0.6825506443015611
Management Trainee - Mechanical,0.6825322152519211
"Full Stack Developer (Python,React js)",0.6825289238544842
"Full Stack Developer (Python,React js)",0.6825064887713737
"Full Stack Developer (Python,React js)",0.6825016220882923
Senior Software Engineer,0.6824944184739659
"Full Stack Developer (Python,React js)",0.6824876683953953
Marketing Officer,0.6824779324896559
HR Officer,0.6824735880154877
"Full Stack Developer (Python,React js)",0.6824418449893519
"Full Stack Developer (Python,React js)",0.6824388386176048
Sr.Officer / Executive - Internal Audit,0.6824346779308467
Database Administrator (DBA),0.682428890545536
Civil Engineer,0.6824187497995945
"Full Stack Developer (Python,React js)",0.682418288287875
"Full Stack Developer (Python,React js)",0.6823998752793421
"Full Stack Developer (Python,React js)",0.6823471456905199
HR Officer,0.682329702063959
"Full Stack Developer (Python,React js)",0.6823039049407679
Mechanical Engineer,0.6823016180475948
"Full Stack Developer (Python,React js)",0.6822880936523198
"Full Stack Developer (Python,React js)",0.6822690628031614
Management Trainee - Mechanical,0.6822671199641538
"Full Stack Developer (Python,React js)",0.682261859188835
"Full Stack Developer (Python,React js)",0.6822073113300021
Management Trainee - Mechanical,0.6822034185515887
"Full Stack Developer (Python,React js)",0.6821904558230023
Database Administrator (DBA),0.682189360915101
Site Engineer,0.6821541859842043
"Full Stack Developer (Python,React js)",0.6821144016788345
AI Engineer,0.6821051615989595
Management Trainee - Mechanical,0.6820922951656444
"Full Stack Developer (Python,React js)",0.6820912428395626
"Full Stack Developer (Python,React js)",0.6820907322723643
Senior iOS Engineer,0.682031479415141
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.681980764178501
"Full Stack Developer (Python,React js)",0.6819646113112633
Project Coordinator (Civil),0.6819603866190906
Management Trainee - Mechanical,0.6819592780036249
Network Support Engineer,0.6819265322133662
Civil Engineer,0.6818898553483974
"Full Stack Developer (Python,React js)",0.6818609783910408
HR Officer,0.6817702070219438
"Full Stack Developer (Python,React js)",0.6817599064541584
Data Science Engineer,0.6817510382150804
Project Coordinator (Civil),0.6817066529606153
Data Science Engineer,0.6816865575086093
Management Trainee - Mechanical,0.6816777928932937
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.6816632688979151
"Full Stack Developer (Python,React js)",0.6816530173101555
AI Engineer,0.6816225892023253
Business Development Executive,0.6816165146368683
"Full Stack Developer (Python,React js)",0.681600041889662
"Full Stack Developer (Python,React js)",0.6815847873367227
AI Engineer,0.6815686213657285
"Manager- Human Resource Management (HRM)
",0.6815170773128019
Management Trainee - Mechanical,0.6815102682672745
"Full Stack Developer (Python,React js)",0.6815086530769572
"Full Stack Developer (Python,React js)",0.6815024692391358
Management Trainee - Mechanical,0.6814935652889802
Data Engineer,0.6814863239128475
"Full Stack Developer (Python,React js)",0.6814347919275372
Management Trainee - Mechanical,0.6813998441645127
Network Support Engineer,0.6813745010368607
"Full Stack Developer (Python,React js)",0.6813190710573177
Data Science Engineer,0.6813144303508631
Management Trainee - Mechanical,0.6812326284468948
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.6812190930911001
HR Officer,0.6811413004733035
"Full Stack Developer (Python,React js)",0.6811298828262087
Management Trainee - Mechanical,0.6811088997767849
HR Officer,0.6809569429591638
Management Trainee - Mechanical,0.6809500681683349
Data Science Engineer,0.6809468761949755
"Full Stack Developer (Python,React js)",0.6809372903611476
Management Trainee - Mechanical,0.680927086449949
Marketing Officer,0.6807964190600582
"Full Stack Developer (Python,React js)",0.6807788814563228
HR Officer,0.6806818803675829
Management Trainee - Mechanical,0.6806742224616196
Data Science Engineer,0.680673430085496
Executive - VAT,0.6806638368490474
Mechanical Engineer,0.6806447713102044
Sr.Officer / Executive - Internal Audit,0.6806062485329677
AI Engineer,0.6805915193013117
Civil Engineer,0.6805831954564566
Management Trainee - Mechanical,0.6805830896051297
Senior iOS Engineer,0.6805759297862064
AI Engineer,0.6804719760620691
Data Science Engineer,0.6804585858575817
Civil Engineer,0.6804406053626261
Database Administrator (DBA),0.6803860482520965
"Full Stack Developer (Python,React js)",0.6802848493026766
AI Engineer,0.6802702059296528
Management Trainee - Mechanical,0.680252718845224
Data Engineer,0.6802468127843648
Network Support Engineer,0.680192201316037
Data Science Engineer,0.6801893771105904
Database Administrator (DBA),0.6801614284855324
Data Science Engineer,0.6801563234495979
AI Engineer,0.6801264860594997
Data Science Engineer,0.6801249965461514
Management Trainee - Mechanical,0.6800891684800311
AI Engineer,0.6800756414605355
DevOps Engineer,0.6800048816844662
Mechanical Engineer,0.679952024791114
AI Engineer,0.6799498475866859
"Manager- Human Resource Management (HRM)
",0.6799269511564056
Senior iOS Engineer,0.6798378039857279
"Manager- Human Resource Management (HRM)
",0.6798038750296632
Data Science Engineer,0.6798011879012635
Executive - VAT,0.6797998673116533
"Manager- Human Resource Management (HRM)
",0.6797565152556899
Site Engineer,0.6797306663530149
Management Trainee - Mechanical,0.6797278157790428
Data Science Engineer,0.6796611757506109
AI Engineer,0.679647676459899
Site Engineer,0.6796430123307041
"Manager- Human Resource Management (HRM)
",0.6796387878814477
HR Officer,0.6796327299108513
Management Trainee - Mechanical,0.6795763578389085
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.6795502488534466
HR Officer,0.6795224638440462
Data Science Engineer,0.6795027549034122
Civil Engineer,0.6794580226636304
Management Trainee - Mechanical,0.6794270192916287
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.6793968791871817
Database Administrator (DBA),0.6793848359899997
HR Officer,0.6793759411611126
AI Engineer,0.6793559780647906
Executive - VAT,0.6793354517477936
HR Officer,0.6793165945174681
AI Engineer,0.679297312693524
Site Engineer,0.6792382981086775
AI Engineer,0.6792192664493091
HR Officer,0.6791847307097267
Senior iOS Engineer,0.6791846618503806
HR Officer,0.6791321882745904
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.679100917344772
Site Engineer,0.679086425165463
Database Administrator (DBA),0.679051588811246
Data Science Engineer,0.6790215277819737
"Manager- Human Resource Management (HRM)
",0.6790017608903968
Data Engineer,0.6789065065259718
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.678871978152553
HR Officer,0.6788624448316998
Asst. Manager/ Manger (Administrative),0.6788026482547881
Marketing Officer,0.6787949726437552
Management Trainee - Mechanical,0.6787718827162971
Network Support Engineer,0.6786913264912849
Asst. Manager/ Manger (Administrative),0.678685813645688
Marketing Officer,0.67864254075866
Business Development Executive,0.6785858725582257
Executive - VAT,0.6785814122516838
Sr.Officer / Executive - Internal Audit,0.6785061618164577
Management Trainee - Mechanical,0.6784999167812291
Marketing Officer,0.6784493391456509
AI Engineer,0.6783921598396659
Management Trainee - Mechanical,0.6783278013569184
Data Science Engineer,0.678310521940624
"Manager- Human Resource Management (HRM)
",0.678252586063832
Data Science Engineer,0.6782111508387697
Management Trainee - Mechanical,0.6781905335779175
Management Trainee - Mechanical,0.6781823728834276
Mechanical Engineer,0.6781566145957454
HR Officer,0.6781475954262793
Business Development Executive,0.6781190140538814
Civil Engineer,0.6781171884155338
AI Engineer,0.6780750630753701
Senior iOS Engineer,0.678053533001038
Management Trainee - Mechanical,0.6780458427857006
Senior iOS Engineer,0.678021422134664
Database Administrator (DBA),0.6779589741468426
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.6779369884365826
Mechanical Engineer,0.6779229544591799
Sr.Officer / Executive - Internal Audit,0.6779077415377376
Management Trainee - Mechanical,0.6778887279782524
Management Trainee - Mechanical,0.6778582742681343
AI Engineer,0.6778505368428487
Site Engineer,0.6778152483849706
HR Officer,0.6777490446055011
Network Support Engineer,0.6777291837878511
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.6777269577610505
HR Officer,0.6776504950140235
Executive - VAT,0.6776382992715271
Management Trainee - Mechanical,0.6775550422425138
Site Engineer,0.6775350720861817
Project Coordinator (Civil),0.6775273768707117
Network Support Engineer,0.6775152074559339
Data Engineer,0.6774735293117026
Senior iOS Engineer,0.6774596568666286
Data Science Engineer,0.6774438756305204
HR Officer,0.6774079280123243
Data Science Engineer,0.6773869064783569
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.6773695838093687
Data Science Engineer,0.6773622097126932
HR Officer,0.6773462542349976
Data Science Engineer,0.6773425216537188
Data Science Engineer,0.6773376323922544
Management Trainee - Mechanical,0.6772965145797476
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.6772796969489294
AI Engineer,0.6772375889721187
Asst. Manager/ Manger (Administrative),0.6772058392449565
HR Officer,0.6771965385209656
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.677149514248899
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.6771145993254902
AI Engineer,0.6771000140312475
AI Engineer,0.6770767057288241
HR Officer,0.6770293286154816
Site Engineer,0.6769620155075384
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.6769371995760357
Site Engineer,0.6769214708744108
Data Engineer,0.6769049568439343
Database Administrator (DBA),0.6768867234997782
Site Engineer,0.6768670853439733
Data Engineer,0.676846522891626
Mechanical Engineer,0.676818604330647
Data Science Engineer,0.676781439987966
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.6766952574683627
Database Administrator (DBA),0.6766748098729196
AI Engineer,0.6765983188316491
Data Engineer,0.6765873257969844
Data Science Engineer,0.6765690041493996
Data Science Engineer,0.6765651219217738
Project Coordinator (Civil),0.6765543816792536
"Manager- Human Resource Management (HRM)
",0.6765390474269742
Mechanical Engineer,0.6765039347049762
Management Trainee - Mechanical,0.6764859894052027
Senior iOS Engineer,0.6764692763599963
Management Trainee - Mechanical,0.6764402440069093
Data Science Engineer,0.6764313691069574
Data Engineer,0.6763492494988995
Data Science Engineer,0.6762878190276118
Business Development Executive,0.676237347891908
Site Engineer,0.6762130472758495
AI Engineer,0.6761860681166528
Data Engineer,0.6761843819613016
Network Support Engineer,0.6761470259156378
Executive - VAT,0.6761452085944921
Management Trainee - Mechanical,0.6761296858701419
AI Engineer,0.6761150506522642
Management Trainee - Mechanical,0.6760894865567955
"Manager- Human Resource Management (HRM)
",0.676065876461564
HR Officer,0.6760656095239526
Executive - VAT,0.676047084222998
Management Trainee - Mechanical,0.6759936434352491
Management Trainee - Mechanical,0.6759388471132572
DevOps Engineer,0.6759328886225231
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.6759317760874155
Civil Engineer,0.6759132273648106
Management Trainee - Mechanical,0.675803362695768
Management Trainee - Mechanical,0.6757130142689406
Data Engineer,0.6756236527563417
Data Science Engineer,0.6756051247702253
Mechanical Designer,0.6755982306549777
Mechanical Designer,0.6755532207278017
Database Administrator (DBA),0.6755446364422623
Site Engineer,0.6755295652502239
AI Engineer,0.6755043701229454
Mechanical Designer,0.6754960676717999
HR Officer,0.6754874888843682
Business Development Executive,0.6754849613900764
Management Trainee - Mechanical,0.6754844457313608
Mechanical Designer,0.6754525153875172
Marketing Officer,0.6754501274182169
Site Engineer,0.6753197020416255
Management Trainee - Mechanical,0.6752743937999589
Civil Engineer,0.675240583623654
AI Engineer,0.6752127334070753
Database Administrator (DBA),0.6752078420075178
"Manager- Human Resource Management (HRM)
",0.6751960475496896
Business Development Executive,0.6751849986326053
HR Officer,0.6751705755481336
HR Officer,0.6751704116946377
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.675131845316538
Management Trainee - Mechanical,0.6750878168150094
HR Officer,0.6750733923056901
Business Development Executive,0.6750668553644253
Database Administrator (DBA),0.6750522244009217
AI Engineer,0.6750251753988218
AI Engineer,0.6749265827108059
"Manager- Human Resource Management (HRM)
",0.67487946146157
HR Officer,0.674856615695227
Executive - VAT,0.6748409436771405
Management Trainee - Mechanical,0.6748139520654237
AI Engineer,0.6748138139093505
Civil Engineer,0.6748130856554465
Management Trainee - Mechanical,0.6747926235161499
Data Science Engineer,0.6747915540887696
AI Engineer,0.6747721926171439
Site Engineer,0.6747448557763996
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.6747086836110652
Mechanical Designer,0.6746972530441374
HR Officer,0.6746716223276307
Database Administrator (DBA),0.6746137477940807
HR Officer,0.6746089185403797
Management Trainee - Mechanical,0.6745897940887573
Asst. Manager/ Manger (Administrative),0.6745401448744808
Management Trainee - Mechanical,0.6745292721022618
Data Engineer,0.6745052169672757
Data Science Engineer,0.6744408901998791
HR Officer,0.674440035049757
Management Trainee - Mechanical,0.6743881304975251
Project Coordinator (Civil),0.6743189277635346
Data Science Engineer,0.6742957019213419
Network Support Engineer,0.6742720630184412
Network Support Engineer,0.674241367188261
Data Science Engineer,0.6742398253790314
HR Officer,0.6742328761566788
HR Officer,0.6742255108112627
Management Trainee - Mechanical,0.6740731815574916
DevOps Engineer,0.6740668511288271
Sr.Officer / Executive - Internal Audit,0.6740457965891213
Senior iOS Engineer,0.6740431440706813
Mechanical Engineer,0.6740347608689965
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.6739626248792361
HR Officer,0.6739424005655364
AI Engineer,0.6739287648121572
HR Officer,0.6738999596317516
Senior iOS Engineer,0.6738555814053615
Management Trainee - Mechanical,0.67385521279777
HR Officer,0.6737431528164995
Sr.Officer / Executive - Internal Audit,0.6737093764751008
Business Development Executive,0.6736748886230032
Mechanical Designer,0.6736480248091872
AI Engineer,0.6736323772491706
Data Engineer,0.6735936940096873
AI Engineer,0.6735777229293511
Management Trainee - Mechanical,0.673520505765004
"Manager- Human Resource Management (HRM)
",0.6734612264793127
Mechanical Designer,0.6733766399653325
Data Science Engineer,0.6733329513657347
Data Science Engineer,0.6732809611709601
HR Officer,0.6732748193159045
Mechanical Designer,0.6732699461016638
HR Officer,0.6732478101403627
Data Engineer,0.6732341689301522
Data Engineer,0.6732293019181144
HR Officer,0.6732222649415537
HR Officer,0.6731910327111224
Data Science Engineer,0.6731736711559205
HR Officer,0.6731661770007149
Civil Engineer,0.6731570217770594
Data Engineer,0.6731561257993458
Site Engineer,0.6731006245048953
Data Science Engineer,0.6730839496122152
Site Engineer,0.6730833569717102
HR Officer,0.6730683809927274
Network Support Engineer,0.6730620492436291
Data Science Engineer,0.6730473087272933
Data Engineer,0.67300226149971
Executive - VAT,0.6729832683644632
Database Administrator (DBA),0.6728649351886558
Senior iOS Engineer,0.6727930648938727
Database Administrator (DBA),0.6727838471292981
Civil Engineer,0.6726864530183291
Management Trainee - Mechanical,0.6726818455214949
AI Engineer,0.6726655825345722
Management Trainee - Mechanical,0.6725794031581034
Site Engineer,0.672538724419862
AI Engineer,0.6725307696193845
HR Officer,0.6725172341260516
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.6724794004651702
Data Science Engineer,0.672459807871006
AI Engineer,0.6724305622554092
Data Science Engineer,0.672411484230379
Database Administrator (DBA),0.6724107531268033
HR Officer,0.6724009546184894
Business Development Executive,0.6723778357740138
Mechanical Designer,0.672369967108102
Project Coordinator (Civil),0.6723409868733281
Database Administrator (DBA),0.6723084739634929
Data Science Engineer,0.6722627854102874
Senior iOS Engineer,0.6722217997431623
Data Science Engineer,0.6721945093724677
Asst. Manager/ Manger (Administrative),0.6721439421895478
Data Science Engineer,0.6721408044885212
Data Science Engineer,0.6721067915056471
Management Trainee - Mechanical,0.6720907725502216
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.6720901455815524
"Manager- Human Resource Management (HRM)
",0.6720424995705114
Data Engineer,0.6720410117643735
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.6720061437609467
Senior iOS Engineer,0.6719660557672613
Marketing Officer,0.6719590495679415
Mechanical Engineer,0.6718977423597028
Management Trainee - Mechanical,0.6718861340212963
Data Engineer,0.6718828164301383
Management Trainee - Mechanical,0.6718368657576007
Management Trainee - Mechanical,0.6717955761443821
HR Officer,0.671783196238705
Management Trainee - Mechanical,0.6717713508684547
Management Trainee - Mechanical,0.6717690022244557
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.6717677238765045
Management Trainee - Mechanical,0.6717626559794367
Network Support Engineer,0.6717610392226407
Mechanical Designer,0.6717424342198147
AI Engineer,0.6717027068420626
Data Science Engineer,0.671670619521604
Mechanical Designer,0.6716622469049787
Mechanical Engineer,0.6716394714450054
Data Engineer,0.6715870124355934
AI Engineer,0.6715316699962264
Mechanical Designer,0.6714992463254328
AI Engineer,0.6714762652397404
Site Engineer,0.6714630960847524
Civil Engineer,0.671445542799585
Asst. Manager/ Manger (Administrative),0.6714312133742809
Business Development Executive,0.6714216240199067
AI Engineer,0.6714129303134021
Civil Engineer,0.6713668793089284
Project Coordinator (Civil),0.6713443434958778
AI Engineer,0.6713424671892537
AI Engineer,0.6713267145729476
Asst. Manager/ Manger (Administrative),0.6713020564594043
Management Trainee - Mechanical,0.6712178869190115
AI Engineer,0.6712167632501791
Database Administrator (DBA),0.6712085357962754
Data Engineer,0.6711623983661218
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.6711569344091517
HR Officer,0.6711064388318418
AI Engineer,0.6711013651370704
Mechanical Engineer,0.6710872750280231
AI Engineer,0.671086161012284
"Manager- Human Resource Management (HRM)
",0.6710773800291173
Mechanical Designer,0.6710591061395138
Data Engineer,0.6710335345198851
"Manager- Human Resource Management (HRM)
",0.6710280120254258
HR Officer,0.6709551504006641
HR Officer,0.6708949767040043
Management Trainee - Mechanical,0.6708846920879917
Senior iOS Engineer,0.6708574801852529
AI Engineer,0.6708115791981705
"Manager- Human Resource Management (HRM)
",0.6707899391333502
Marketing Officer,0.6707655219350318
AI Engineer,0.6707231083368151
Project Coordinator (Civil),0.6707107171584269
Data Engineer,0.67070932209829
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.6707085873570018
Management Trainee - Mechanical,0.6707052984753535
"Manager- Human Resource Management (HRM)
",0.6706991227583221
Business Development Executive,0.6706738739267479
AI Engineer,0.6706520242170054
Management Trainee - Mechanical,0.6706477293740973
AI Engineer,0.6705226932006277
Management Trainee - Mechanical,0.6705162834883868
Data Science Engineer,0.6704986899207541
Data Science Engineer,0.6704985616068022
Management Trainee - Mechanical,0.6704687681907956
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.6704464159356887
Civil Engineer,0.6704437221541995
Business Development Executive,0.670424025417506
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.6704047128899503
Site Engineer,0.6703943821244611
Data Science Engineer,0.6703780022607966
Data Science Engineer,0.670330455474578
"Manager- Human Resource Management (HRM)
",0.6703240999600979
HR Officer,0.6703093713372096
AI Engineer,0.6702839421470687
HR Officer,0.6702381513625735
Data Science Engineer,0.6702319610710633
Site Engineer,0.6701474770674898
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.6701079660732666
Database Administrator (DBA),0.670107912705316
HR Officer,0.6700924595325208
Data Science Engineer,0.6700832539675023
HR Officer,0.6700725776119628
Data Science Engineer,0.6700382919413174
HR Officer,0.6700203077469002
Sr.Officer / Executive - Internal Audit,0.6700031072851778
Database Administrator (DBA),0.6699859860908488
Data Science Engineer,0.6699829823267104
Civil Engineer,0.6699554286666927
Civil Engineer,0.6699255562588174
Data Science Engineer,0.6698839185382235
Project Coordinator (Civil),0.669865908339141
AI Engineer,0.6698056643905268
Site Engineer,0.6697901490657262
Sr.Officer / Executive - Internal Audit,0.6697797196966878
Senior iOS Engineer,0.6697372213462054
Management Trainee - Mechanical,0.669723899722384
AI Engineer,0.6696735135391124
Management Trainee - Mechanical,0.669593367371746
HR Officer,0.6695926893861642
Data Science Engineer,0.6695681078193001
Executive - VAT,0.6695551537293906
Database Administrator (DBA),0.669496699745034
Management Trainee - Mechanical,0.6694720260440469
Executive - VAT,0.6694619884424347
Data Science Engineer,0.6694426590867819
Data Engineer,0.6694087404010873
Data Science Engineer,0.6694038103014064
Site Engineer,0.6693826090072225
"Manager- Human Resource Management (HRM)
",0.6693622180845779
"Manager- Human Resource Management (HRM)
",0.669358409542914
AI Engineer,0.6693507430008044
HR Officer,0.6693472668973803
Executive - VAT,0.6693447855647151
HR Officer,0.6693444562167016
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.6693346117443952
Project Coordinator (Civil),0.669311752190379
Asst. Manager/ Manger (Administrative),0.6693008256157592
"Manager- Human Resource Management (HRM)
",0.6692795555571862
Management Trainee - Mechanical,0.6692672277759991
Asst. Manager/ Manger (Administrative),0.6692272412436395
Data Science Engineer,0.6691903182199018
Asst. Manager/ Manger (Administrative),0.6691596707521974
HR Officer,0.6691416388925074
Management Trainee - Mechanical,0.6691211099588741
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.6691151384602737
HR Officer,0.6690919089509357
AI Engineer,0.6690909998523676
HR Officer,0.6690634863477352
Data Science Engineer,0.6690243198446617
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.6690239761602748
AI Engineer,0.6690205363589654
Sr.Officer / Executive - Internal Audit,0.6690107077649737
Management Trainee - Mechanical,0.6690085440382105
Mechanical Engineer,0.668955356134025
"Manager- Human Resource Management (HRM)
",0.6689496582809642
Management Trainee - Mechanical,0.6689456716017531
AI Engineer,0.6688994828222312
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.6688519255565328
Data Science Engineer,0.6688423282840325
AI Engineer,0.6688220723965405
HR Officer,0.6688203307700257
Civil Engineer,0.6688166520927633
Mechanical Engineer,0.6688109445802726
Civil Engineer,0.6687833453859766
Civil Engineer,0.6687712683907463
HR Officer,0.6687695885347
AI Engineer,0.6687620116922848
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.66875429736833
HR Officer,0.6686529541630835
Management Trainee - Mechanical,0.6686470045966487
Database Administrator (DBA),0.6686073370920671
AI Engineer,0.6686030660963488
Data Science Engineer,0.668577098843348
Network Support Engineer,0.6685718412041172
"Manager- Human Resource Management (HRM)
",0.6685450709623377
Management Trainee - Mechanical,0.668538637393414
AI Engineer,0.6685088064256576
HR Officer,0.6685046566147399
Data Science Engineer,0.6684536176235836
Marketing Officer,0.6684172982701876
Management Trainee - Mechanical,0.6684043571997119
Senior iOS Engineer,0.6683778966611906
AI Engineer,0.668359335738846
Management Trainee - Mechanical,0.6683545450186423
"Manager- Human Resource Management (HRM)
",0.6683518300544555
Marketing Officer,0.668344715615625
HR Officer,0.6683201279363621
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.6682507615831325
AI Engineer,0.6682364568801988
Management Trainee - Mechanical,0.668218336782451
"Manager- Human Resource Management (HRM)
",0.6681710218236411
HR Officer,0.6681668412035685
HR Officer,0.6681492307697451
Data Science Engineer,0.6681460727989504
Site Engineer,0.6681382867497421
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.6681297970678995
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.668120992059341
Data Science Engineer,0.6680927730731485
HR Officer,0.6680831189499635
Database Administrator (DBA),0.6680803704153637
Business Development Executive,0.6680712987449182
HR Officer,0.6680696429071805
Network Support Engineer,0.6680691644466511
Site Engineer,0.6680534000958448
Senior iOS Engineer,0.6680524198303173
AI Engineer,0.6680205550636757
HR Officer,0.6680184152528645
Site Engineer,0.6679988283002659
Data Engineer,0.6679843873827943
Site Engineer,0.6679539843038313
"Manager- Human Resource Management (HRM)
",0.6679405127134331
Management Trainee - Mechanical,0.6679271540213533
Management Trainee - Mechanical,0.6679259236317814
Civil Engineer,0.6679227805329159
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.6678839227161018
Site Engineer,0.6678767441124382
Data Engineer,0.6678766703613876
Site Engineer,0.6678748445601248
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.6678507512878548
Asst. Manager/ Manger (Administrative),0.6678304797592604
Civil Engineer,0.6678139064905634
Database Administrator (DBA),0.6677949013450283
HR Officer,0.6677513293020725
Database Administrator (DBA),0.6677429012581565
Database Administrator (DBA),0.6677375529309545
Sr.Officer / Executive - Internal Audit,0.6677340355536098
HR Officer,0.667694181688676
Site Engineer,0.6676848134193897
Management Trainee - Mechanical,0.6676727176893158
Site Engineer,0.6676718977043277
AI Engineer,0.6676367224404006
Database Administrator (DBA),0.6675944529149014
AI Engineer,0.6675858481077354
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.6675754203578506
AI Engineer,0.667518375119875
Civil Engineer,0.6674714270139042
